species,genus,lon,lat
Juniperus_communis_var_saxatilis,Juniperus,9.352,61.0309
Juniperus_communis_var_saxatilis,Juniperus,9.301445,61.109516
Juniperus_communis_var_saxatilis,Juniperus,9.133333333,42.05
Juniperus_communis_var_saxatilis,Juniperus,9.083333333,42.23333333
Juniperus_communis_var_saxatilis,Juniperus,9.041983,61.279083
Juniperus_communis_var_saxatilis,Juniperus,9.033333333,42.45
Juniperus_communis_var_saxatilis,Juniperus,8.933333333,42.26666667
Juniperus_communis_var_saxatilis,Juniperus,8.883333333,42.28333333
Juniperus_communis_var_saxatilis,Juniperus,8.8531,61.276833
Juniperus_communis_var_saxatilis,Juniperus,8.853056,61.514722
Juniperus_communis_var_saxatilis,Juniperus,8.833333333,61.36666667
Juniperus_communis_var_saxatilis,Juniperus,8.75,46.56666667
Juniperus_communis_var_saxatilis,Juniperus,8.743383,61.196617
Juniperus_communis_var_saxatilis,Juniperus,8.7025,61.273717
Juniperus_communis_var_saxatilis,Juniperus,8.566666667,46.56666667
Juniperus_communis_var_saxatilis,Juniperus,8.55694,46.82583
Juniperus_communis_var_saxatilis,Juniperus,8.483333333,47.05
Juniperus_communis_var_saxatilis,Juniperus,8.395278,61.720278
Juniperus_communis_var_saxatilis,Juniperus,8.383333333,61.75
Juniperus_communis_var_saxatilis,Juniperus,8.25,46.98333333
Juniperus_communis_var_saxatilis,Juniperus,8.243183,61.172867
Juniperus_communis_var_saxatilis,Juniperus,8.185303,58.652645
Juniperus_communis_var_saxatilis,Juniperus,8.166666667,46.25
Juniperus_communis_var_saxatilis,Juniperus,7.786133,58.492248
Juniperus_communis_var_saxatilis,Juniperus,7.75,46.01666667
Juniperus_communis_var_saxatilis,Juniperus,7.59208,46.25202
Juniperus_communis_var_saxatilis,Juniperus,7.583333333,60.78333333
Juniperus_communis_var_saxatilis,Juniperus,7.50399,60.60247
Juniperus_communis_var_saxatilis,Juniperus,7.41699,60.05189
Juniperus_communis_var_saxatilis,Juniperus,7.02844,46.13892
Juniperus_communis_var_saxatilis,Juniperus,6.95719,46.11216
Juniperus_communis_var_saxatilis,Juniperus,6.94514,46.2095
Juniperus_communis_var_saxatilis,Juniperus,6.381944,59.874167
Juniperus_communis_var_saxatilis,Juniperus,6.333333333,44.68333333
Juniperus_communis_var_saxatilis,Juniperus,6.333333333,46.66666667
Juniperus_communis_var_saxatilis,Juniperus,5.916667,46.266667
Juniperus_communis_var_saxatilis,Juniperus,5.62882,52.24929
Juniperus_communis_var_saxatilis,Juniperus,2.816666667,45.58333333
Juniperus_communis_var_saxatilis,Juniperus,2.580014,38.022658
Juniperus_communis_var_saxatilis,Juniperus,2.116666667,42.51666667
Juniperus_communis_var_saxatilis,Juniperus,0.966666667,42.03333333
Juniperus_communis_var_saxatilis,Juniperus,0.25,42.81666667
Juniperus_communis_var_saxatilis,Juniperus,-0.416666667,42.98333333
Juniperus_communis_var_saxatilis,Juniperus,-1.416666667,60.33333333
Juniperus_communis_var_saxatilis,Juniperus,-2.083333333,42.86666667
Juniperus_communis_var_saxatilis,Juniperus,-2.540367,42.052933
Juniperus_communis_var_saxatilis,Juniperus,-3.216666667,54.48333333
Juniperus_communis_var_saxatilis,Juniperus,-3.366666667,37.06666667
Juniperus_communis_var_saxatilis,Juniperus,-3.583333,41.106336
Juniperus_communis_var_saxatilis,Juniperus,-3.966666667,40.85
Juniperus_communis_var_saxatilis,Juniperus,-4.083333333,53.08333333
Juniperus_communis_var_saxatilis,Juniperus,-4.583333333,56.35
Juniperus_communis_var_saxatilis,Juniperus,-4.583333333,57.33333333
Juniperus_communis_var_saxatilis,Juniperus,-5.133333333,35.08333333
Juniperus_communis_var_saxatilis,Juniperus,-5.15,58.01666667
Juniperus_communis_var_saxatilis,Juniperus,-6.933333333,57.75
Juniperus_communis_var_saxatilis,Juniperus,-7.133333333,57.58333333
Juniperus_communis_var_saxatilis,Juniperus,-7.616666667,40.31666667
Juniperus_communis_var_saxatilis,Juniperus,-9.733333333,54.15
Juniperus_communis_var_saxatilis,Juniperus,-10.06666667,52.23333333
Juniperus_communis_var_saxatilis,Juniperus,-14.40139,65.28333
Juniperus_communis_var_saxatilis,Juniperus,-14.98333333,64.48333333
Juniperus_communis_var_saxatilis,Juniperus,-16.81666667,65.63333333
Juniperus_communis_var_saxatilis,Juniperus,-17.55,65.68333333
Juniperus_communis_var_saxatilis,Juniperus,-18.516667,66.133333
Juniperus_communis_var_saxatilis,Juniperus,-18.63333333,65.85
Juniperus_communis_var_saxatilis,Juniperus,-19.48333333,63.68333333
Juniperus_communis_var_saxatilis,Juniperus,-22.35,64.86666667
Juniperus_communis_var_saxatilis,Juniperus,-23.58333333,66.05
Juniperus_communis_var_saxatilis,Juniperus,-44.83333333,60.68333333
Juniperus_communis_var_saxatilis,Juniperus,-45.266667,60.933333
Juniperus_communis_var_saxatilis,Juniperus,-45.46666667,60.96666667
Juniperus_communis_var_saxatilis,Juniperus,-49.333333,62.066667
Juniperus_communis_var_saxatilis,Juniperus,-50.91666667,68.68333333
Juniperus_communis_var_saxatilis,Juniperus,-55.586944,52.266667
Juniperus_communis_var_saxatilis,Juniperus,-55.77,52.206944
Juniperus_communis_var_saxatilis,Juniperus,-56.166667,46.799722
Juniperus_communis_var_saxatilis,Juniperus,-60.14989,47.202882
Juniperus_communis_var_saxatilis,Juniperus,-60.315833,46.816667
Juniperus_communis_var_saxatilis,Juniperus,-60.374939,46.383939
Juniperus_communis_var_saxatilis,Juniperus,-60.456667,53.363889
Juniperus_communis_var_saxatilis,Juniperus,-60.46243,46.99831
Juniperus_communis_var_saxatilis,Juniperus,-60.56386,46.819281
Juniperus_communis_var_saxatilis,Juniperus,-60.598287,47.041408
Juniperus_communis_var_saxatilis,Juniperus,-60.686297,46.766261
Juniperus_communis_var_saxatilis,Juniperus,-60.813293,46.76959
Juniperus_communis_var_saxatilis,Juniperus,-60.8825,46.733333
Juniperus_communis_var_saxatilis,Juniperus,-61.733333,47.466667
Juniperus_communis_var_saxatilis,Juniperus,-61.916667,47.416667
Juniperus_communis_var_saxatilis,Juniperus,-62.080305,46.403926
Juniperus_communis_var_saxatilis,Juniperus,-63.06407,50.2326
Juniperus_communis_var_saxatilis,Juniperus,-63.6862,46.526242
Juniperus_communis_var_saxatilis,Juniperus,-63.816944,50.2125
Juniperus_communis_var_saxatilis,Juniperus,-64.019167,50.291111
Juniperus_communis_var_saxatilis,Juniperus,-64.57363,44.12783
Juniperus_communis_var_saxatilis,Juniperus,-65.749167,43.466667
Juniperus_communis_var_saxatilis,Juniperus,-65.783333,49.233333
Juniperus_communis_var_saxatilis,Juniperus,-66.116667,48.916667
Juniperus_communis_var_saxatilis,Juniperus,-66.9667,53.0667
Juniperus_communis_var_saxatilis,Juniperus,-67.03822,44.83621
Juniperus_communis_var_saxatilis,Juniperus,-67.226111,49.491944
Juniperus_communis_var_saxatilis,Juniperus,-68.269444,49.180556
Juniperus_communis_var_saxatilis,Juniperus,-68.33077,44.33177
Juniperus_communis_var_saxatilis,Juniperus,-68.583333,48.45
Juniperus_communis_var_saxatilis,Juniperus,-68.8864,45.9015
Juniperus_communis_var_saxatilis,Juniperus,-68.952778,56.829722
Juniperus_communis_var_saxatilis,Juniperus,-69.51555,43.83138
Juniperus_communis_var_saxatilis,Juniperus,-70.599444,52.312222
Juniperus_communis_var_saxatilis,Juniperus,-70.9333,44.1167
Juniperus_communis_var_saxatilis,Juniperus,-71.286519,44.275273
Juniperus_communis_var_saxatilis,Juniperus,-72.10861,41.3825
Juniperus_communis_var_saxatilis,Juniperus,-73.749722,50.778611
Juniperus_communis_var_saxatilis,Juniperus,-75.75,53.75
Juniperus_communis_var_saxatilis,Juniperus,-77.171389,53.522222
Juniperus_communis_var_saxatilis,Juniperus,-77.533333,53.783333
Juniperus_communis_var_saxatilis,Juniperus,-77.583333,53.583333
Juniperus_communis_var_saxatilis,Juniperus,-78.25,53.116667
Juniperus_communis_var_saxatilis,Juniperus,-78.521389,52.241111
Juniperus_communis_var_saxatilis,Juniperus,-78.915278,50.006111
Juniperus_communis_var_saxatilis,Juniperus,-78.963889,53.4025
Juniperus_communis_var_saxatilis,Juniperus,-79.003889,53.833333
Juniperus_communis_var_saxatilis,Juniperus,-79.15,52.516667
Juniperus_communis_var_saxatilis,Juniperus,-79.533333,51.55
Juniperus_communis_var_saxatilis,Juniperus,-82.233333,50.133333
Juniperus_communis_var_saxatilis,Juniperus,-86.7667,55.8667
Juniperus_communis_var_saxatilis,Juniperus,-87.4656,56.0027
Juniperus_communis_var_saxatilis,Juniperus,-94.17,58.77
Juniperus_communis_var_saxatilis,Juniperus,-94.36305,45.59441
Juniperus_communis_var_saxatilis,Juniperus,-99.9862858,60.6014307
Juniperus_communis_var_saxatilis,Juniperus,-100.1894932,60.5486285
Juniperus_communis_var_saxatilis,Juniperus,-105.324417,42.425454
Juniperus_communis_var_saxatilis,Juniperus,-106.05,39.21
Juniperus_communis_var_saxatilis,Juniperus,-106.9761,38.98568
Juniperus_communis_var_saxatilis,Juniperus,-109.167,62.7167
Juniperus_communis_var_saxatilis,Juniperus,-110.2348,40.6967
Juniperus_communis_var_saxatilis,Juniperus,-110.833,58.8333
Juniperus_communis_var_saxatilis,Juniperus,-111.132565,43.183093
Juniperus_communis_var_saxatilis,Juniperus,-111.266667,61.416667
Juniperus_communis_var_saxatilis,Juniperus,-111.9149137,44.9929199
Juniperus_communis_var_saxatilis,Juniperus,-112.13,36.41
Juniperus_communis_var_saxatilis,Juniperus,-112.166667,60.833333
Juniperus_communis_var_saxatilis,Juniperus,-112.17459,44.521164
Juniperus_communis_var_saxatilis,Juniperus,-112.3194,38.2578
Juniperus_communis_var_saxatilis,Juniperus,-112.573688,52.585253
Juniperus_communis_var_saxatilis,Juniperus,-112.883237,37.582896
Juniperus_communis_var_saxatilis,Juniperus,-113.25,61.9167
Juniperus_communis_var_saxatilis,Juniperus,-113.37056,43.68917
Juniperus_communis_var_saxatilis,Juniperus,-113.4166667,54.91666667
Juniperus_communis_var_saxatilis,Juniperus,-113.44615,44.604863
Juniperus_communis_var_saxatilis,Juniperus,-113.530043,44.557266
Juniperus_communis_var_saxatilis,Juniperus,-113.675022,42.197431
Juniperus_communis_var_saxatilis,Juniperus,-114.050349,45.588293
Juniperus_communis_var_saxatilis,Juniperus,-114.150564,43.785655
Juniperus_communis_var_saxatilis,Juniperus,-114.159508,44.615479
Juniperus_communis_var_saxatilis,Juniperus,-114.2103751,44.8891035
Juniperus_communis_var_saxatilis,Juniperus,-114.302497,39.010779
Juniperus_communis_var_saxatilis,Juniperus,-114.494014,44.485168
Juniperus_communis_var_saxatilis,Juniperus,-114.499455,43.830859
Juniperus_communis_var_saxatilis,Juniperus,-114.5406892,45.2184987
Juniperus_communis_var_saxatilis,Juniperus,-114.5554885,45.146399
Juniperus_communis_var_saxatilis,Juniperus,-114.610985,45.136062
Juniperus_communis_var_saxatilis,Juniperus,-114.908744,44.161067
Juniperus_communis_var_saxatilis,Juniperus,-114.936592,44.118715
Juniperus_communis_var_saxatilis,Juniperus,-115.20306,44.061513
Juniperus_communis_var_saxatilis,Juniperus,-115.270051,44.905414
Juniperus_communis_var_saxatilis,Juniperus,-115.376556,40.603
Juniperus_communis_var_saxatilis,Juniperus,-115.416667,51.25
Juniperus_communis_var_saxatilis,Juniperus,-115.428971,43.598774
Juniperus_communis_var_saxatilis,Juniperus,-115.5666667,51.16666667
Juniperus_communis_var_saxatilis,Juniperus,-115.67,36.25
Juniperus_communis_var_saxatilis,Juniperus,-115.700964,45.620458
Juniperus_communis_var_saxatilis,Juniperus,-115.70778,48.83306
Juniperus_communis_var_saxatilis,Juniperus,-115.793447,47.02326
Juniperus_communis_var_saxatilis,Juniperus,-115.7947156,44.751992
Juniperus_communis_var_saxatilis,Juniperus,-115.834607,47.563262
Juniperus_communis_var_saxatilis,Juniperus,-115.8655315,45.6194856
Juniperus_communis_var_saxatilis,Juniperus,-115.96129,47.076817
Juniperus_communis_var_saxatilis,Juniperus,-116.081836,48.188821
Juniperus_communis_var_saxatilis,Juniperus,-116.083333,48.904722
Juniperus_communis_var_saxatilis,Juniperus,-116.084649,44.832164
Juniperus_communis_var_saxatilis,Juniperus,-116.116814,44.905777
Juniperus_communis_var_saxatilis,Juniperus,-116.247883,48.28028
Juniperus_communis_var_saxatilis,Juniperus,-116.2530959,48.6091736
Juniperus_communis_var_saxatilis,Juniperus,-116.3823383,45.1871841
Juniperus_communis_var_saxatilis,Juniperus,-116.537156,48.866609
Juniperus_communis_var_saxatilis,Juniperus,-116.548611,45.326389
Juniperus_communis_var_saxatilis,Juniperus,-116.75,50.25
Juniperus_communis_var_saxatilis,Juniperus,-116.75,51.25
Juniperus_communis_var_saxatilis,Juniperus,-116.84944,48.62
Juniperus_communis_var_saxatilis,Juniperus,-116.9025,48.49056
Juniperus_communis_var_saxatilis,Juniperus,-116.916717,48.945488
Juniperus_communis_var_saxatilis,Juniperus,-117.13083,48.79694
Juniperus_communis_var_saxatilis,Juniperus,-117.14222,48.32833
Juniperus_communis_var_saxatilis,Juniperus,-117.1917,45.153854
Juniperus_communis_var_saxatilis,Juniperus,-117.21163,45.27487
Juniperus_communis_var_saxatilis,Juniperus,-117.26889,45.19972
Juniperus_communis_var_saxatilis,Juniperus,-117.27416,45.05896
Juniperus_communis_var_saxatilis,Juniperus,-117.28333,48.53333
Juniperus_communis_var_saxatilis,Juniperus,-117.38465,45.2753
Juniperus_communis_var_saxatilis,Juniperus,-117.48944,45.55194
Juniperus_communis_var_saxatilis,Juniperus,-117.5089,45.1561
Juniperus_communis_var_saxatilis,Juniperus,-117.8642,45.2086
Juniperus_communis_var_saxatilis,Juniperus,-118.02556,46.29167
Juniperus_communis_var_saxatilis,Juniperus,-118.033,66.0833
Juniperus_communis_var_saxatilis,Juniperus,-118.05194,46.63139
Juniperus_communis_var_saxatilis,Juniperus,-118.0626,44.9126
Juniperus_communis_var_saxatilis,Juniperus,-118.0903,45.4381
Juniperus_communis_var_saxatilis,Juniperus,-118.22306,48.99889
Juniperus_communis_var_saxatilis,Juniperus,-118.2304,48.9363
Juniperus_communis_var_saxatilis,Juniperus,-118.23194,44.95917
Juniperus_communis_var_saxatilis,Juniperus,-118.25028,45.00028
Juniperus_communis_var_saxatilis,Juniperus,-118.43778,48.71361
Juniperus_communis_var_saxatilis,Juniperus,-118.572985,42.681346
Juniperus_communis_var_saxatilis,Juniperus,-118.57742,42.61313
Juniperus_communis_var_saxatilis,Juniperus,-118.6819,44.309517
Juniperus_communis_var_saxatilis,Juniperus,-118.75,50.25
Juniperus_communis_var_saxatilis,Juniperus,-118.76667,48.88333
Juniperus_communis_var_saxatilis,Juniperus,-118.9492,44.3897
Juniperus_communis_var_saxatilis,Juniperus,-119.119722,37.940278
Juniperus_communis_var_saxatilis,Juniperus,-119.230865,37.939126
Juniperus_communis_var_saxatilis,Juniperus,-119.325645,37.963915
Juniperus_communis_var_saxatilis,Juniperus,-119.3457907,38.0747423
Juniperus_communis_var_saxatilis,Juniperus,-119.433,52.9667
Juniperus_communis_var_saxatilis,Juniperus,-119.519892,38.059854
Juniperus_communis_var_saxatilis,Juniperus,-119.56417,44.93472
Juniperus_communis_var_saxatilis,Juniperus,-119.81638,38.53447
Juniperus_communis_var_saxatilis,Juniperus,-119.95,44.1333
Juniperus_communis_var_saxatilis,Juniperus,-120.01411,38.662523
Juniperus_communis_var_saxatilis,Juniperus,-120.12623,38.85989
Juniperus_communis_var_saxatilis,Juniperus,-120.199,41.29619
Juniperus_communis_var_saxatilis,Juniperus,-120.34778,48.19667
Juniperus_communis_var_saxatilis,Juniperus,-120.43667,48.22444
Juniperus_communis_var_saxatilis,Juniperus,-120.5002851,39.3974719
Juniperus_communis_var_saxatilis,Juniperus,-120.54306,47.304511
Juniperus_communis_var_saxatilis,Juniperus,-120.59,48.2025
Juniperus_communis_var_saxatilis,Juniperus,-120.61556,48.23639
Juniperus_communis_var_saxatilis,Juniperus,-120.655,39.611667
Juniperus_communis_var_saxatilis,Juniperus,-120.667,56.1333
Juniperus_communis_var_saxatilis,Juniperus,-120.69833,46.73111
Juniperus_communis_var_saxatilis,Juniperus,-120.710498,39.686144
Juniperus_communis_var_saxatilis,Juniperus,-120.71528,48.75333
Juniperus_communis_var_saxatilis,Juniperus,-120.737582,48.105535
Juniperus_communis_var_saxatilis,Juniperus,-120.79389,48.75722
Juniperus_communis_var_saxatilis,Juniperus,-120.9247998,47.4259333
Juniperus_communis_var_saxatilis,Juniperus,-120.92583,47.47639
Juniperus_communis_var_saxatilis,Juniperus,-120.9375,48.9375
Juniperus_communis_var_saxatilis,Juniperus,-120.93833,46.82083
Juniperus_communis_var_saxatilis,Juniperus,-120.97694,47.44361
Juniperus_communis_var_saxatilis,Juniperus,-121.05147,43.39611
Juniperus_communis_var_saxatilis,Juniperus,-121.08472,47.74639
Juniperus_communis_var_saxatilis,Juniperus,-121.085697,47.905592
Juniperus_communis_var_saxatilis,Juniperus,-121.15444,47.71167
Juniperus_communis_var_saxatilis,Juniperus,-121.18667,48.49611
Juniperus_communis_var_saxatilis,Juniperus,-121.27392,43.71338
Juniperus_communis_var_saxatilis,Juniperus,-121.32972,44.15
Juniperus_communis_var_saxatilis,Juniperus,-121.42556,47.61028
Juniperus_communis_var_saxatilis,Juniperus,-121.45,49.3833
Juniperus_communis_var_saxatilis,Juniperus,-121.4675,47.45
Juniperus_communis_var_saxatilis,Juniperus,-121.4978,46.2143
Juniperus_communis_var_saxatilis,Juniperus,-121.59745,46.89317
Juniperus_communis_var_saxatilis,Juniperus,-121.6161,45.3442
Juniperus_communis_var_saxatilis,Juniperus,-121.62528,48.475
Juniperus_communis_var_saxatilis,Juniperus,-121.63444,48.95194
Juniperus_communis_var_saxatilis,Juniperus,-121.6355,44.39813
Juniperus_communis_var_saxatilis,Juniperus,-121.64378,44.09286
Juniperus_communis_var_saxatilis,Juniperus,-121.6525,45.405
Juniperus_communis_var_saxatilis,Juniperus,-121.6978,45.3688
Juniperus_communis_var_saxatilis,Juniperus,-121.73139,46.75833
Juniperus_communis_var_saxatilis,Juniperus,-121.7937,44.1663
Juniperus_communis_var_saxatilis,Juniperus,-121.795679,44.025444
Juniperus_communis_var_saxatilis,Juniperus,-121.801,45.346
Juniperus_communis_var_saxatilis,Juniperus,-121.813,44.25704
Juniperus_communis_var_saxatilis,Juniperus,-121.88083,48.92694
Juniperus_communis_var_saxatilis,Juniperus,-121.8868,44.1473
Juniperus_communis_var_saxatilis,Juniperus,-121.8881,44.2136
Juniperus_communis_var_saxatilis,Juniperus,-121.895,44.1136
Juniperus_communis_var_saxatilis,Juniperus,-121.8956,43.9881
Juniperus_communis_var_saxatilis,Juniperus,-121.9283,44.385
Juniperus_communis_var_saxatilis,Juniperus,-121.936614,41.489547
Juniperus_communis_var_saxatilis,Juniperus,-122.01239,43.52266
Juniperus_communis_var_saxatilis,Juniperus,-122.01917,47.36139
Juniperus_communis_var_saxatilis,Juniperus,-122.0867,44.1161
Juniperus_communis_var_saxatilis,Juniperus,-122.10609,43.5712
Juniperus_communis_var_saxatilis,Juniperus,-122.1064,42.942
Juniperus_communis_var_saxatilis,Juniperus,-122.12861,44.21639
